"","ASV1","ASV3","ASV5","ASV6","ASV7","ASV8","ASV9","ASV10","ASV12","ASV13","ASV14","ASV15","ASV16","ASV17","ASV18","ASV19","ASV20","ASV21","ASV22","ASV23","ASV25","ASV26","ASV27","ASV28","ASV29","ASV30","ASV31","ASV32","ASV33","ASV34","ASV35","ASV37","ASV38","ASV39","ASV40","ASV41","ASV42","ASV43","ASV44","ASV45","ASV46","ASV47","ASV48","ASV49","ASV50","ASV51","ASV52","ASV53","ASV54","ASV55","ASV57","ASV58","ASV59","ASV60","ASV61","ASV62","ASV63","ASV65","ASV66","ASV69","ASV70","ASV71","ASV74","ASV79"
"SL1-6",0.35112907328378,0.241387106802702,0.0991436565582342,0.0493174688409688,0.00709380210835712,0.00138484582991832,0.0656247350422519,0.0236271655879942,0.0302405109798491,0.0284034705932227,0.000226097278354012,0.0282338976344572,0.00175225390724359,0.00613288867535257,0.0192465308198853,0.0124636124692649,0.00556764547946754,0.00189356470621485,0.00401322669078371,0.00344798349489868,0.00178051606703784,0.00257185654127688,0.00130005935053557,0.00234575926292287,0.00115874855156431,0.00274142950004239,0.00138484582991832,0.000254359438148263,2.82621597942515e-05,0.000819602634033293,0.00243054574230563,0.00056524319588503,0.000536981036090778,2.82621597942515e-05,2.82621597942515e-05,2.82621597942515e-05,0.000452194556708024,2.82621597942515e-05,2.82621597942515e-05,2.82621597942515e-05,2.82621597942515e-05,2.82621597942515e-05,2.82621597942515e-05,2.82621597942515e-05,2.82621597942515e-05,2.82621597942515e-05,2.82621597942515e-05,2.82621597942515e-05,0.000480456716502275,2.82621597942515e-05,2.82621597942515e-05,2.82621597942515e-05,2.82621597942515e-05,2.82621597942515e-05,2.82621597942515e-05,2.82621597942515e-05,2.82621597942515e-05,2.82621597942515e-05,2.82621597942515e-05,2.82621597942515e-05,2.82621597942515e-05,2.82621597942515e-05,2.82621597942515e-05,2.82621597942515e-05
"SL1-8",0.385611664485807,0.216946617886613,0.0262504339466446,0.0558656234144257,0.00616871845541699,0.00181589980505781,0.0854006996555131,0.0177851363260074,0.0354634550164232,0.0362645872833605,0.000347157315672817,0.0170908216946618,0.00157556012497663,0.0231527225144871,0.0231794269233851,0.00894597698079952,0.00614201404651908,0.00435281865035917,0.00499372446390899,0.00315112024995327,0.0017891953961599,0.0029641893876679,0.00181589980505781,0.00259032766309718,0.00149544689828291,0.00435281865035917,0.00133522044489545,0.000373861724570726,2.6704408897909e-05,0.00440622746815499,0.0020829438940369,0.00122840280930382,0.000721019040243544,0.000240339680081181,0.0122039148663444,2.6704408897909e-05,0.000854541084733089,2.6704408897909e-05,2.6704408897909e-05,2.6704408897909e-05,2.6704408897909e-05,2.6704408897909e-05,2.6704408897909e-05,2.6704408897909e-05,2.6704408897909e-05,2.6704408897909e-05,2.6704408897909e-05,2.6704408897909e-05,2.6704408897909e-05,2.6704408897909e-05,0.000293748497876999,2.6704408897909e-05,2.6704408897909e-05,2.6704408897909e-05,2.6704408897909e-05,2.6704408897909e-05,2.6704408897909e-05,2.6704408897909e-05,2.6704408897909e-05,2.6704408897909e-05,2.6704408897909e-05,2.6704408897909e-05,2.6704408897909e-05,2.6704408897909e-05
"SL2-10",0.354656961854697,0.205768971559509,0.0113222806308128,0.0769915082895269,0.00843779485105809,0.000539156220514894,0.0574740531068877,0.0178730287100687,0.0659118479579458,0.0532147189648201,0.000188704677180213,0.0168755897021162,0.00091656557487532,0.0297883811834479,0.0325919935301253,0.0035584310553983,0.00776384957541448,0.00493327941771128,0.00835692141798086,0.00390888259873298,0.00320797951206362,0.00388192478770724,0.00237228737026554,0.00372017792155277,0.00218358269308532,0.00541852001617469,0.00183313114975064,0.000593071842566384,2.69578110257447e-05,0.00544547782720043,0.00183313114975064,0.000512198409489149,0.00501415285078852,0.000161746866154468,2.69578110257447e-05,2.69578110257447e-05,0.000673945275643618,2.69578110257447e-05,2.69578110257447e-05,2.69578110257447e-05,2.69578110257447e-05,2.69578110257447e-05,2.69578110257447e-05,2.69578110257447e-05,2.69578110257447e-05,0.00045828278743766,2.69578110257447e-05,0.000404367165386171,2.69578110257447e-05,2.69578110257447e-05,2.69578110257447e-05,2.69578110257447e-05,2.69578110257447e-05,0.000134789055128724,2.69578110257447e-05,2.69578110257447e-05,2.69578110257447e-05,2.69578110257447e-05,2.69578110257447e-05,2.69578110257447e-05,2.69578110257447e-05,0.000377409354360426,2.69578110257447e-05,2.69578110257447e-05
"SL2-6",0.365856840896636,0.271235093029932,0.115889460087158,0.0483546880300618,0.00848098953576368,0.00227029566034289,0.0247122987395945,0.0164139766707549,0.0364291119751572,0.0266433548185068,0.00041752563868375,0.0236684846428851,0.00114819550638031,0.000782860572532032,0.0148482555256909,0.00571488217948384,0.00542783330288876,0.00360115863364735,0.0032619190522168,0.00425354244409071,0.00185277002165914,0.00185277002165914,0.00117429085879805,0.00354896792881188,0.00120038621121578,0.00211372354583649,0.00112210015396258,0.000156572114506406,2.60953524177344e-05,0.00117429085879805,0.00122648156363352,0.000626288458025626,0.00169619790715274,2.60953524177344e-05,2.60953524177344e-05,2.60953524177344e-05,0.000808955924949767,2.60953524177344e-05,2.60953524177344e-05,0.000443620991101485,2.60953524177344e-05,2.60953524177344e-05,2.60953524177344e-05,2.60953524177344e-05,2.60953524177344e-05,0.000156572114506406,0.000339239581430547,2.60953524177344e-05,2.60953524177344e-05,2.60953524177344e-05,2.60953524177344e-05,2.60953524177344e-05,2.60953524177344e-05,0.000391430286266016,2.60953524177344e-05,2.60953524177344e-05,2.60953524177344e-05,2.60953524177344e-05,2.60953524177344e-05,2.60953524177344e-05,2.60953524177344e-05,2.60953524177344e-05,2.60953524177344e-05,2.60953524177344e-05
"SL2-8",0.383913333828003,0.229526848210532,0.0308179367317158,0.0591872573025648,0.0109074719893151,0.00341322252726868,0.0490465237070564,0.019811530756103,0.0485023867824194,0.0455343671934901,0.000272068462318518,0.0181049194924686,0.00128614182186936,0.0137518240953724,0.0222601469169696,0.00395735945190571,0.00630704162647473,0.00447676287996834,0.00657911008879325,0.00544136924637036,0.00378422497588484,0.00343795602384309,0.0023002151814202,0.00309168707180134,0.00247334965744107,0.00417996092107541,0.00190447923622963,0.000247334965744107,2.47334965744107e-05,0.00732111498602557,0.00175607825678316,0.000519403428062625,0.00319062105809898,0.000272068462318518,2.47334965744107e-05,2.47334965744107e-05,0.000865672380104375,2.47334965744107e-05,7.42004897232322e-05,2.47334965744107e-05,2.47334965744107e-05,2.47334965744107e-05,2.47334965744107e-05,2.47334965744107e-05,9.89339862976429e-05,2.47334965744107e-05,2.47334965744107e-05,2.47334965744107e-05,2.47334965744107e-05,2.47334965744107e-05,0.000123667482872054,2.47334965744107e-05,2.47334965744107e-05,2.47334965744107e-05,2.47334965744107e-05,2.47334965744107e-05,2.47334965744107e-05,2.47334965744107e-05,2.47334965744107e-05,2.47334965744107e-05,0.000222601469169696,2.47334965744107e-05,2.47334965744107e-05,0.000420469441764982
"SL3-10",0.324135881492319,0.211137527432333,0.00978419897585954,0.0749588514996343,0.00692666422823701,0.000525786393562546,0.0811539868324798,0.0192483540599854,0.0569906730065837,0.049766825164594,0.000228602779809802,0.0171909290416971,0.00125731528895391,0.0386795903438186,0.0381080833942941,0.00790965618141917,0.00704096561814191,0.00701810534016093,0.00690380395025603,0.00294897585954645,0.00272037307973665,0.00429773226042429,0.00217172640819312,0.00441203365032919,0.00299469641550841,0.00475493782004389,0.0019659839063643,0.000457205559619605,2.28602779809802e-05,0.00585223116313094,0.00224030724213607,0.000800109729334308,0.00329188002926116,0.000320043891733723,2.28602779809802e-05,2.28602779809802e-05,0.000617227505486467,2.28602779809802e-05,2.28602779809802e-05,2.28602779809802e-05,2.28602779809802e-05,2.28602779809802e-05,2.28602779809802e-05,2.28602779809802e-05,2.28602779809802e-05,2.28602779809802e-05,2.28602779809802e-05,2.28602779809802e-05,2.28602779809802e-05,2.28602779809802e-05,0.000320043891733723,0.000228602779809802,2.28602779809802e-05,2.28602779809802e-05,2.28602779809802e-05,2.28602779809802e-05,2.28602779809802e-05,2.28602779809802e-05,2.28602779809802e-05,2.28602779809802e-05,2.28602779809802e-05,2.28602779809802e-05,2.28602779809802e-05,2.28602779809802e-05
"SL3-6",0.361927620710078,0.267790904273557,0.0988747233565039,0.0639007512234656,0.00542377107945513,0.00146504161341604,0.0295190299554253,0.0181727502259905,0.0357844206851407,0.0268694866120133,3.11710981577881e-05,0.025591471587544,0.00137152831894268,0.00324179420840996,0.0178922103425704,0.00941367164365201,0.00461332252735264,0.00215080577288738,0.00389638726972351,0.00423926934945918,0.00152738380973162,0.00296125432498987,3.11710981577881e-05,0.00221314796920296,0.000716935257629126,0.00227549016551853,0.000903961846575855,0.000280539883420093,3.11710981577881e-05,0.00143387051525825,0.0015585549078894,0.000748106355786915,0.000436395374209033,3.11710981577881e-05,3.11710981577881e-05,3.11710981577881e-05,0.000685764159471338,0.000374053177893457,3.11710981577881e-05,3.11710981577881e-05,3.11710981577881e-05,3.11710981577881e-05,3.11710981577881e-05,3.11710981577881e-05,3.11710981577881e-05,3.11710981577881e-05,3.11710981577881e-05,3.11710981577881e-05,3.11710981577881e-05,3.11710981577881e-05,3.11710981577881e-05,3.11710981577881e-05,0.000311710981577881,3.11710981577881e-05,0.00049873757052461,3.11710981577881e-05,3.11710981577881e-05,3.11710981577881e-05,3.11710981577881e-05,3.11710981577881e-05,3.11710981577881e-05,3.11710981577881e-05,3.11710981577881e-05,3.11710981577881e-05
"SL3-8",0.361008450836845,0.219156799510369,0.0272357053741673,0.0673006755961489,0.0074856994891834,0.00134177632353287,0.0695605094042043,0.0195381464654787,0.0482804077116829,0.0431251618370566,0.000282479226006921,0.0186907087874579,0.00127115651703114,0.0245050728561004,0.0274240248581719,0.00863915632871167,0.00656764200466091,0.00456674748711189,0.00593206374614534,0.00388408935759516,0.00240107342105883,0.00367222993808997,0.00244815329205998,0.00329559097008074,0.0030366516795744,0.00400178903509805,0.00153009580753749,0.000423718839010381,2.35399355005767e-05,0.00628516277865399,0.00214213413055248,0.000800357807019609,0.00181257503354441,0.00014123961300346,2.35399355005767e-05,2.35399355005767e-05,0.000870977613521339,2.35399355005767e-05,2.35399355005767e-05,2.35399355005767e-05,2.35399355005767e-05,2.35399355005767e-05,2.35399355005767e-05,2.35399355005767e-05,0.00014123961300346,2.35399355005767e-05,2.35399355005767e-05,2.35399355005767e-05,2.35399355005767e-05,2.35399355005767e-05,0.000164779548504037,2.35399355005767e-05,2.35399355005767e-05,2.35399355005767e-05,2.35399355005767e-05,2.35399355005767e-05,2.35399355005767e-05,2.35399355005767e-05,2.35399355005767e-05,2.35399355005767e-05,2.35399355005767e-05,2.35399355005767e-05,2.35399355005767e-05,0.000400178903509805
"SL4-10",0.330253317249699,0.212352231604342,0.0113148371531966,0.0779975874547648,0.00764776839565742,0.000265379975874548,0.0864897466827504,0.0175874547647768,0.054788902291918,0.0476236429433052,2.41254523522316e-05,0.0148130277442702,0.000772014475271411,0.0321109770808203,0.0357056694813028,0.00899879372738239,0.00800965018094089,0.00781664656212304,0.00916767189384801,0.00308805790108564,0.00267792521109771,0.00349819059107358,0.00214716525934861,0.00371531966224367,0.002291917973462,0.00337756332931242,0.00193003618817853,0.000410132689987937,2.41254523522316e-05,0.00241254523522316,0.00226779252110977,0.000675512665862485,0.00262967430639324,0.0004583835946924,2.41254523522316e-05,2.41254523522316e-05,0.00108564535585042,2.41254523522316e-05,0.000120627261761158,2.41254523522316e-05,2.41254523522316e-05,0.00132689987937274,0.000193003618817853,2.41254523522316e-05,2.41254523522316e-05,2.41254523522316e-05,2.41254523522316e-05,0.000506634499396864,2.41254523522316e-05,2.41254523522316e-05,0.000168878166465621,2.41254523522316e-05,2.41254523522316e-05,2.41254523522316e-05,2.41254523522316e-05,2.41254523522316e-05,0.000699638118214717,2.41254523522316e-05,2.41254523522316e-05,2.41254523522316e-05,2.41254523522316e-05,2.41254523522316e-05,2.41254523522316e-05,2.41254523522316e-05
"SL4-6",0.382125188212519,0.272137377213738,0.099125259912526,0.0505843550584355,0.00788700078870008,0.00121890012189001,0.0368538036853803,0.0169929016992902,0.0299706029970603,0.0229440022944002,3.58500035850004e-05,0.0207930020793002,0.00132645013264501,0.00304725030472503,0.0128343012834301,0.0108984010898401,0.00448125044812505,0.00240195024019502,0.00276045027604503,0.00408690040869004,0.00172080017208002,0.00207930020793002,0.00168495016849502,0.00207930020793002,0.000788700078870008,0.00146985014698501,0.00100380010038001,0.000286800028680003,3.58500035850004e-05,0.000322650032265003,0.00136230013623001,0.000537750053775005,0.000609450060945006,0.000215100021510002,3.58500035850004e-05,3.58500035850004e-05,0.000860400086040009,0.00111135011113501,0.000107550010755001,3.58500035850004e-05,3.58500035850004e-05,3.58500035850004e-05,3.58500035850004e-05,3.58500035850004e-05,3.58500035850004e-05,3.58500035850004e-05,3.58500035850004e-05,3.58500035850004e-05,3.58500035850004e-05,0.000286800028680003,3.58500035850004e-05,3.58500035850004e-05,3.58500035850004e-05,3.58500035850004e-05,3.58500035850004e-05,3.58500035850004e-05,3.58500035850004e-05,3.58500035850004e-05,3.58500035850004e-05,3.58500035850004e-05,3.58500035850004e-05,3.58500035850004e-05,3.58500035850004e-05,3.58500035850004e-05
"SL4-8",0.377158300385366,0.235248486061759,0.0259246283969771,0.0624593363695511,0.00865822531404835,0.000900855813022371,0.0791752164556329,0.0168910464941695,0.0439417446574246,0.0364095891096542,0.000400380361343276,0.0159401431359792,0.00147640258245333,0.0183674490766228,0.0205194935188429,0.00943396226415094,0.0057554676943096,0.00470446924578349,0.00563034883138982,0.00362844702467344,0.00220209198738802,0.00310294780041039,0.00245232971322757,0.00300285271007457,0.00207697312446825,0.00325309043591412,0.0016015214453731,0.00052549922426305,0.000100095090335819,0.00205194935188429,0.0018267353986287,0.000575546769430959,0.00190180671638056,0.000300285271007457,2.50237725839548e-05,2.50237725839548e-05,0.000925879585606326,2.50237725839548e-05,2.50237725839548e-05,2.50237725839548e-05,2.50237725839548e-05,2.50237725839548e-05,0.000225213953255593,2.50237725839548e-05,2.50237725839548e-05,2.50237725839548e-05,2.50237725839548e-05,0.000325309043591412,2.50237725839548e-05,2.50237725839548e-05,0.000275261498423502,2.50237725839548e-05,2.50237725839548e-05,2.50237725839548e-05,2.50237725839548e-05,2.50237725839548e-05,2.50237725839548e-05,2.50237725839548e-05,2.50237725839548e-05,2.50237725839548e-05,2.50237725839548e-05,2.50237725839548e-05,2.50237725839548e-05,2.50237725839548e-05
"SL5-10",0.315745282601971,0.209554111980202,0.010937292854302,0.0884926421848071,0.00806487250872774,0.00033143311679703,0.0650271775155773,0.0167926112510495,0.0573821202881258,0.0479252286888506,0.000243050952317822,0.017963674930399,0.00055238852799505,0.0405453179548367,0.039727782933404,0.00930222281143665,0.00828582791992576,0.00603208272570595,0.00830792346104556,0.0033143311679703,0.0022316496531,0.00393300631932476,0.00172345220734456,0.00464006363515842,0.00307128021565248,0.00406557956604357,0.00172345220734456,0.00022095541119802,2.2095541119802e-05,0.00419815281276238,0.00190021653630297,0.000574484069114853,0.00304918467453268,0.000353528657916832,0.00974413363383269,2.2095541119802e-05,0.000972203809271289,2.2095541119802e-05,2.2095541119802e-05,2.2095541119802e-05,0.000243050952317822,2.2095541119802e-05,2.2095541119802e-05,0.000596579610234655,2.2095541119802e-05,0.000353528657916832,2.2095541119802e-05,0.000419815281276238,2.2095541119802e-05,2.2095541119802e-05,2.2095541119802e-05,2.2095541119802e-05,2.2095541119802e-05,2.2095541119802e-05,0.000176764328958416,2.2095541119802e-05,2.2095541119802e-05,0.00044191082239604,2.2095541119802e-05,2.2095541119802e-05,2.2095541119802e-05,2.2095541119802e-05,2.2095541119802e-05,0.000353528657916832
"SL5-6",0.384536771353328,0.2772296686451,0.0988954836680947,0.0332534098502417,0.00334106363743564,0.00121850556188829,0.033332023112299,0.020478754765929,0.0283007743406313,0.0306984788333792,0.000353759679257891,0.031288078298809,0.00149365197908887,0.00192602492040407,0.00715380684721512,0.0115168428913958,0.0056994614991549,0.00322314374434967,0.00495263550961047,0.00455956919932392,0.00192602492040407,0.002161864706576,3.93066310286545e-05,0.00161157187217484,0.000668212727487127,0.00224047796863331,0.00153295861011753,3.93066310286545e-05,3.93066310286545e-05,0.0008647458826304,0.00125781219291694,0.000550292834401163,0.000943359144687709,3.93066310286545e-05,3.93066310286545e-05,3.93066310286545e-05,0.000471679572343854,0.000471679572343854,3.93066310286545e-05,3.93066310286545e-05,3.93066310286545e-05,3.93066310286545e-05,3.93066310286545e-05,3.93066310286545e-05,3.93066310286545e-05,0.000235839786171927,3.93066310286545e-05,3.93066310286545e-05,3.93066310286545e-05,3.93066310286545e-05,3.93066310286545e-05,3.93066310286545e-05,3.93066310286545e-05,3.93066310286545e-05,3.93066310286545e-05,3.93066310286545e-05,3.93066310286545e-05,0.0004323729413152,3.93066310286545e-05,3.93066310286545e-05,3.93066310286545e-05,3.93066310286545e-05,3.93066310286545e-05,3.93066310286545e-05
"SL5-8",0.363924835143042,0.222420546383063,0.0300709008875006,0.0706529822995686,0.0100401606425703,0.00158659328672715,0.067405424165799,0.0214190093708166,0.0494075065694878,0.0400614804898607,0.000173533640735783,0.018617680598939,0.00106599236451981,0.0166592295106351,0.0234518320194358,0.00914770191878625,0.00617283950617284,0.00466061777976102,0.00642074470722395,0.00396648321681789,0.00334672021419009,0.00260300461103674,0.00203282264861917,0.00352025385492588,0.00240468045019584,0.00307402449303386,0.00143785016609648,0.000247905201051118,2.47905201051118e-05,0.00580098170459616,0.00218156576924984,0.000768506123258466,0.00267737617135208,0.000247905201051118,2.47905201051118e-05,2.47905201051118e-05,0.000991620804204472,2.47905201051118e-05,2.47905201051118e-05,2.47905201051118e-05,2.47905201051118e-05,2.47905201051118e-05,2.47905201051118e-05,2.47905201051118e-05,9.91620804204472e-05,2.47905201051118e-05,2.47905201051118e-05,2.47905201051118e-05,2.47905201051118e-05,2.47905201051118e-05,2.47905201051118e-05,2.47905201051118e-05,2.47905201051118e-05,2.47905201051118e-05,2.47905201051118e-05,2.47905201051118e-05,2.47905201051118e-05,2.47905201051118e-05,2.47905201051118e-05,2.47905201051118e-05,2.47905201051118e-05,2.47905201051118e-05,2.47905201051118e-05,0.00054539144231246
